0.45729253,1.4197617,9.663298
0.39504328,1.4149733,9.608231
0.2825158,1.4030021,9.493309
0.24660277,1.3814543,9.450213
0.18674773,1.3623008,9.359234
0.1340753,1.3742718,9.29459
0.11731588,1.3742718,9.26586
0.095768064,1.3838485,9.215582
0.10055647,1.3862427,9.213187
0.1412579,1.3814543,9.237129
0.18674773,1.4197617,9.249101
0.21068975,1.4413095,9.263466
0.260968,1.460463,9.296985
0.2873042,1.4652514,9.313744
0.34955344,1.4891934,9.383176
0.3878607,1.5011644,9.407118
0.48602295,1.5394717,9.457396
0.5626374,1.5682021,9.478944
0.59615624,1.5849615,9.488521
0.6823475,1.6160861,9.522039
0.7086837,1.6208745,9.5292225
0.7541735,1.6567876,9.5292225
0.82121116,1.6711528,9.538799
0.842759,1.6879122,9.55077
0.8690952,1.70946,9.55077
0.89064306,1.7190368,9.5531645
0.94810385,1.7381904,9.59626
0.9792285,1.7381904,9.613019
1.0103531,1.7621324,9.644144
1.055843,1.7717092,9.689633
1.0869676,1.7836803,9.711182
1.1468226,1.8028339,9.768642
1.1779473,1.8052281,9.792584
1.2258313,1.8387469,9.842862
1.2641385,1.8555063,9.890746
1.3311762,1.8722657,9.917083
1.3982137,1.8698715,9.962572
1.4149733,1.8818425,9.98412
1.448492,1.9057846,9.988909
1.4580688,1.9129672,9.981726
1.5107412,1.9177556,9.974544
1.5394717,1.9177556,9.960178
1.5370775,1.9129672,9.948207
1.5586253,1.9081788,9.924265
1.5658079,1.910573,9.905111
1.5705963,1.8866309,9.850045
1.5777789,1.8602947,9.794978
1.5705963,1.8531121,9.761459
1.5562311,1.8411411,9.703999
1.5346833,1.8339585,9.67048
1.4915876,1.8195933,9.601048
1.4628572,1.8052281,9.538799
1.4101849,1.7980455,9.517251
1.3383588,1.7741034,9.471761
1.2880806,1.7669208,9.445425
1.2042835,1.757344,9.411906
1.1707647,1.757344,9.392753
1.1013328,1.7381904,9.361628
1.0726024,1.7046716,9.354445
1.0055647,1.6950948,9.342474
0.92655605,1.6663644,9.318532
0.89303726,1.6400281,9.318532
0.8379706,1.5993267,9.301773
0.79966336,1.5825673,9.301773
0.7350199,1.5490485,9.304167
0.6751649,1.5059528,9.277831
0.6631939,1.4867992,9.2586775
0.6392518,1.4748282,9.239524
0.62009823,1.472434,9.229947
0.60812724,1.4772224,9.198822
0.62728083,1.4772224,9.179668
0.6368576,1.4915876,9.158121
0.6584055,1.541866,9.14615
0.6775591,1.5562311,9.134179
0.7015011,1.5897499,9.119814
0.7206547,1.6065093,9.110237
0.7493851,1.661576,9.091084
0.7541735,1.7262194,9.098266
0.7613561,1.757344,9.10066
0.7757214,1.8171991,9.122208
0.78050977,1.8291701,9.136573
0.79487497,1.8435353,9.165303
0.81163436,1.8531121,9.184457
0.81402856,1.8746599,9.189245
0.81642276,1.8890251,9.217976
0.81881696,1.8938135,9.249101
0.8283938,1.8986019,9.304167
0.82121116,1.8962077,9.330503
0.81881696,1.8986019,9.364022
0.81402856,1.9057846,9.392753
0.80445176,1.9057846,9.416695
0.79966336,1.8986019,9.462184
0.80684596,1.8842367,9.469367
0.82599956,1.8818425,9.486126
0.81881696,1.8866309,9.495703
0.79248077,1.8746599,9.490914
0.78050977,1.8602947,9.498097
0.79248077,1.8507179,9.495703
0.79248077,1.8674773,9.466972
0.78529817,1.8674773,9.455002
